participant_label,lottery_id,ce_observed
5e70bd5480f43a0009625d4c_copy3,lottery_13,5.1545
5e70bd5480f43a0009625d4c_copy3,lottery_5,98.0997
5e70bd5480f43a0009625d4c_copy3,lottery_11,4.7757
5e70bd5480f43a0009625d4c_copy3,lottery_9,6.7614
5e70bd5480f43a0009625d4c_copy3,lottery_12,10.5442
682b3f63d0e2c4eff64fe664_copy3,lottery_3,3.178
682b3f63d0e2c4eff64fe664_copy3,lottery_9,213.1954
682b3f63d0e2c4eff64fe664_copy3,lottery_10,-6.2229
682b3f63d0e2c4eff64fe664_copy3,lottery_6,264.3653
682b3f63d0e2c4eff64fe664_copy3,lottery_5,373.3252
682b3f63d0e2c4eff64fe664_copy3,lottery_8,280.2186
682b3f63d0e2c4eff64fe664_copy3,lottery_7,356.4703
682b3f63d0e2c4eff64fe664_copy3,lottery_11,-6.328
682b3f63d0e2c4eff64fe664_copy3,lottery_14,-5.8701
682b3f63d0e2c4eff64fe664_copy3,lottery_1,-1.7394
682b3f63d0e2c4eff64fe664_copy3,lottery_2,-10.0711
682b3f63d0e2c4eff64fe664_copy3,lottery_12,-13.9198
682b3f63d0e2c4eff64fe664_copy3,lottery_13,-18.6129
682b3f63d0e2c4eff64fe664_copy3,lottery_4,501.1881
68123a73ba06c472ccd5edb8_copy3,lottery_2,-1.6967
68123a73ba06c472ccd5edb8_copy3,lottery_4,304.8112
68123a73ba06c472ccd5edb8_copy3,lottery_3,10.4291
68123a73ba06c472ccd5edb8_copy3,lottery_13,11.5488
68123a73ba06c472ccd5edb8_copy3,lottery_6,66.1693
68123a73ba06c472ccd5edb8_copy3,lottery_1,18.0974
68123a73ba06c472ccd5edb8_copy3,lottery_12,11.4882
68123a73ba06c472ccd5edb8_copy3,lottery_7,149.5566
68123a73ba06c472ccd5edb8_copy3,lottery_11,-5.2922
68123a73ba06c472ccd5edb8_copy3,lottery_5,201.7524
68123a73ba06c472ccd5edb8_copy3,lottery_8,314.9276
68123a73ba06c472ccd5edb8_copy3,lottery_9,290.1002
68123a73ba06c472ccd5edb8_copy3,lottery_14,23.1855
68123a73ba06c472ccd5edb8_copy3,lottery_10,-7.5036
5b673490e89b0d0001a885e7_copy3,lottery_2,61.1359
5b673490e89b0d0001a885e7_copy3,lottery_9,791.8915
5b673490e89b0d0001a885e7_copy3,lottery_10,44.6028
5b673490e89b0d0001a885e7_copy3,lottery_13,46.268
5b673490e89b0d0001a885e7_copy3,lottery_4,456.2004
5b673490e89b0d0001a885e7_copy3,lottery_1,44.1295
5b673490e89b0d0001a885e7_copy3,lottery_3,48.5119
5b673490e89b0d0001a885e7_copy3,lottery_14,42.2538
5b673490e89b0d0001a885e7_copy3,lottery_7,855.0341
5b673490e89b0d0001a885e7_copy3,lottery_6,303.1772
5b673490e89b0d0001a885e7_copy3,lottery_8,712.6112
5b673490e89b0d0001a885e7_copy3,lottery_12,35.3836
5b673490e89b0d0001a885e7_copy3,lottery_5,358.1777
5b673490e89b0d0001a885e7_copy3,lottery_11,40.9975
629f6b8c65fcae219e245284_copy4,lottery_3,-8.0763
629f6b8c65fcae219e245284_copy4,lottery_2,-9.6489
629f6b8c65fcae219e245284_copy4,lottery_7,436.0361
629f6b8c65fcae219e245284_copy4,lottery_8,-427.1574
629f6b8c65fcae219e245284_copy4,lottery_11,-15.1403
629f6b8c65fcae219e245284_copy4,lottery_9,-420.0144
629f6b8c65fcae219e245284_copy4,lottery_4,-280.6956
629f6b8c65fcae219e245284_copy4,lottery_6,278.0753
629f6b8c65fcae219e245284_copy4,lottery_12,-19.6982
629f6b8c65fcae219e245284_copy4,lottery_5,-111.1906
629f6b8c65fcae219e245284_copy4,lottery_1,-20.4149
629f6b8c65fcae219e245284_copy4,lottery_14,-24.3794
629f6b8c65fcae219e245284_copy4,lottery_13,-38.6914
629f6b8c65fcae219e245284_copy4,lottery_10,31.9551
631610af8e747093cd90e00d_copy4,lottery_2,11.4509
631610af8e747093cd90e00d_copy4,lottery_14,6.85
631610af8e747093cd90e00d_copy4,lottery_12,-0.2335
631610af8e747093cd90e00d_copy4,lottery_5,25.1523
631610af8e747093cd90e00d_copy4,lottery_6,59.955
631610af8e747093cd90e00d_copy4,lottery_3,0.7772
631610af8e747093cd90e00d_copy4,lottery_13,-1.5139
631610af8e747093cd90e00d_copy4,lottery_9,-19.1786
631610af8e747093cd90e00d_copy4,lottery_10,-13.0985
631610af8e747093cd90e00d_copy4,lottery_11,-11.6316
631610af8e747093cd90e00d_copy4,lottery_1,1.0352
631610af8e747093cd90e00d_copy4,lottery_8,-129.9166
631610af8e747093cd90e00d_copy4,lottery_7,293.6117
631610af8e747093cd90e00d_copy4,lottery_4,92.4461
61166b2cec63d8ea49e36aac_copy4,lottery_3,-6.1894
61166b2cec63d8ea49e36aac_copy4,lottery_14,1.5739
61166b2cec63d8ea49e36aac_copy4,lottery_2,-2.2249
61166b2cec63d8ea49e36aac_copy4,lottery_11,-4.3448
61166b2cec63d8ea49e36aac_copy4,lottery_9,20.9224
61166b2cec63d8ea49e36aac_copy4,lottery_7,-65.5915
61166b2cec63d8ea49e36aac_copy4,lottery_4,-3.092
61166b2cec63d8ea49e36aac_copy4,lottery_1,-2.1025
61166b2cec63d8ea49e36aac_copy4,lottery_5,-65.5571
61166b2cec63d8ea49e36aac_copy4,lottery_6,-109.5873
61166b2cec63d8ea49e36aac_copy4,lottery_10,-1.295
61166b2cec63d8ea49e36aac_copy4,lottery_8,-34.1831
61166b2cec63d8ea49e36aac_copy4,lottery_12,-3.52
61166b2cec63d8ea49e36aac_copy4,lottery_13,-5.4778
5d2db62ac45885001abf9ce3_copy4,lottery_1,-36.8537
5d2db62ac45885001abf9ce3_copy4,lottery_2,-30.4264
5d2db62ac45885001abf9ce3_copy4,lottery_5,-361.8466
5d2db62ac45885001abf9ce3_copy4,lottery_12,-21.373
5d2db62ac45885001abf9ce3_copy4,lottery_3,-14.9519
5d2db62ac45885001abf9ce3_copy4,lottery_13,-27.2092
5d2db62ac45885001abf9ce3_copy4,lottery_10,-23.4587
5d2db62ac45885001abf9ce3_copy4,lottery_4,-419.0346
5d2db62ac45885001abf9ce3_copy4,lottery_6,-312.0628
5d2db62ac45885001abf9ce3_copy4,lottery_9,-189.5579
5d2db62ac45885001abf9ce3_copy4,lottery_7,-760.061
5d2db62ac45885001abf9ce3_copy4,lottery_8,-1019.2291
5d2db62ac45885001abf9ce3_copy4,lottery_11,-26.5019
5d2db62ac45885001abf9ce3_copy4,lottery_14,-22.2552
5e9ffa9ee172201b04f1a4c6_copy4,lottery_2,-46.3115
5e9ffa9ee172201b04f1a4c6_copy4,lottery_9,140.0797
5e9ffa9ee172201b04f1a4c6_copy4,lottery_3,10.2543
5e9ffa9ee172201b04f1a4c6_copy4,lottery_7,122.2541
5e9ffa9ee172201b04f1a4c6_copy4,lottery_8,202.3674
5e9ffa9ee172201b04f1a4c6_copy4,lottery_14,19.3235
5e9ffa9ee172201b04f1a4c6_copy4,lottery_4,55.2104
5e9ffa9ee172201b04f1a4c6_copy4,lottery_10,14.8725
5e9ffa9ee172201b04f1a4c6_copy4,lottery_13,3.7663
5e9ffa9ee172201b04f1a4c6_copy4,lottery_12,7.2014
5e9ffa9ee172201b04f1a4c6_copy4,lottery_1,11.5609
5e9ffa9ee172201b04f1a4c6_copy4,lottery_5,17.4697
5e9ffa9ee172201b04f1a4c6_copy4,lottery_6,81.1947
5e9ffa9ee172201b04f1a4c6_copy4,lottery_11,5.7459
696c14c4c7de2d012b0911cb_copy4,lottery_1,0.2159
696c14c4c7de2d012b0911cb_copy4,lottery_6,4.5989
696c14c4c7de2d012b0911cb_copy4,lottery_11,22.2904
696c14c4c7de2d012b0911cb_copy4,lottery_2,1.7501
696c14c4c7de2d012b0911cb_copy4,lottery_3,5.9696
696c14c4c7de2d012b0911cb_copy4,lottery_4,-6.5635
696c14c4c7de2d012b0911cb_copy4,lottery_9,76.3867
696c14c4c7de2d012b0911cb_copy4,lottery_5,-2.7783
696c14c4c7de2d012b0911cb_copy4,lottery_12,1.8781
696c14c4c7de2d012b0911cb_copy4,lottery_8,-129.2517
696c14c4c7de2d012b0911cb_copy4,lottery_13,10.1661
696c14c4c7de2d012b0911cb_copy4,lottery_7,-18.4822
696c14c4c7de2d012b0911cb_copy4,lottery_14,0.7922
696c14c4c7de2d012b0911cb_copy4,lottery_10,5.1063
6151e69a392433707e7a9dfb_copy4,lottery_2,40.9755
6151e69a392433707e7a9dfb_copy4,lottery_1,40.4788
6151e69a392433707e7a9dfb_copy4,lottery_8,4.8319
6151e69a392433707e7a9dfb_copy4,lottery_11,28.0849
6151e69a392433707e7a9dfb_copy4,lottery_14,6.7789
6151e69a392433707e7a9dfb_copy4,lottery_9,27.1573
6151e69a392433707e7a9dfb_copy4,lottery_6,59.1577
6151e69a392433707e7a9dfb_copy4,lottery_4,-79.1142
6151e69a392433707e7a9dfb_copy4,lottery_10,5.276
6151e69a392433707e7a9dfb_copy4,lottery_3,-48.5643
6151e69a392433707e7a9dfb_copy4,lottery_12,34.037
6151e69a392433707e7a9dfb_copy4,lottery_13,0.8012
6151e69a392433707e7a9dfb_copy4,lottery_5,279.2538
6151e69a392433707e7a9dfb_copy4,lottery_7,-25.1527
58954e2dc88c680001dd4b7e_copy4,lottery_3,3.9348
58954e2dc88c680001dd4b7e_copy4,lottery_8,137.9751
58954e2dc88c680001dd4b7e_copy4,lottery_13,17.9804
58954e2dc88c680001dd4b7e_copy4,lottery_12,4.9548
58954e2dc88c680001dd4b7e_copy4,lottery_1,14.2361
58954e2dc88c680001dd4b7e_copy4,lottery_6,-3.8552
58954e2dc88c680001dd4b7e_copy4,lottery_11,5.591
58954e2dc88c680001dd4b7e_copy4,lottery_14,7.2754
58954e2dc88c680001dd4b7e_copy4,lottery_4,96.0474
58954e2dc88c680001dd4b7e_copy4,lottery_2,23.684
58954e2dc88c680001dd4b7e_copy4,lottery_5,26.386
58954e2dc88c680001dd4b7e_copy4,lottery_9,-67.7347
58954e2dc88c680001dd4b7e_copy4,lottery_7,26.6518
58954e2dc88c680001dd4b7e_copy4,lottery_10,9.5519
6352fb64b16cb5ae7fa86ae7_copy4,lottery_2,-9.8097
6352fb64b16cb5ae7fa86ae7_copy4,lottery_12,-19.3437
6352fb64b16cb5ae7fa86ae7_copy4,lottery_8,-676.6783
6352fb64b16cb5ae7fa86ae7_copy4,lottery_10,-14.7468
6352fb64b16cb5ae7fa86ae7_copy4,lottery_6,-121.3539
6352fb64b16cb5ae7fa86ae7_copy4,lottery_3,-9.311
6352fb64b16cb5ae7fa86ae7_copy4,lottery_9,-474.0588
6352fb64b16cb5ae7fa86ae7_copy4,lottery_4,-112.8708
6352fb64b16cb5ae7fa86ae7_copy4,lottery_13,-26.9994
6352fb64b16cb5ae7fa86ae7_copy4,lottery_5,-43.5407
6352fb64b16cb5ae7fa86ae7_copy4,lottery_1,-10.8156
6352fb64b16cb5ae7fa86ae7_copy4,lottery_11,-18.2751
6352fb64b16cb5ae7fa86ae7_copy4,lottery_14,-15.2113
6352fb64b16cb5ae7fa86ae7_copy4,lottery_7,3.9087
60b610d8c3c4f177c8337729_copy4,lottery_1,-7.5573
60b610d8c3c4f177c8337729_copy4,lottery_12,-15.121
60b610d8c3c4f177c8337729_copy4,lottery_6,109.6455
60b610d8c3c4f177c8337729_copy4,lottery_14,-9.4605
60b610d8c3c4f177c8337729_copy4,lottery_5,54.0277
60b610d8c3c4f177c8337729_copy4,lottery_3,-12.0385
60b610d8c3c4f177c8337729_copy4,lottery_2,-33.5447
60b610d8c3c4f177c8337729_copy4,lottery_10,3.1518
60b610d8c3c4f177c8337729_copy4,lottery_11,-16.0243
60b610d8c3c4f177c8337729_copy4,lottery_9,-417.0237
60b610d8c3c4f177c8337729_copy4,lottery_13,-6.3253
60b610d8c3c4f177c8337729_copy4,lottery_8,314.6891
60b610d8c3c4f177c8337729_copy4,lottery_7,157.7437
60b610d8c3c4f177c8337729_copy4,lottery_4,236.509
5ba0181462e04c0001f76d2b_copy4,lottery_3,-15.0885
5ba0181462e04c0001f76d2b_copy4,lottery_6,-0.4612
5ba0181462e04c0001f76d2b_copy4,lottery_1,-6.193
5ba0181462e04c0001f76d2b_copy4,lottery_14,-4.1322
5ba0181462e04c0001f76d2b_copy4,lottery_4,-11.0437
5ba0181462e04c0001f76d2b_copy4,lottery_10,6.6169
5ba0181462e04c0001f76d2b_copy4,lottery_5,-127.8924
5ba0181462e04c0001f76d2b_copy4,lottery_2,-22.9464
5ba0181462e04c0001f76d2b_copy4,lottery_7,-3.2552
5ba0181462e04c0001f76d2b_copy4,lottery_8,-228.2193
5ba0181462e04c0001f76d2b_copy4,lottery_11,-15.0154
5ba0181462e04c0001f76d2b_copy4,lottery_12,1.2602
5ba0181462e04c0001f76d2b_copy4,lottery_13,4.5968
5ba0181462e04c0001f76d2b_copy4,lottery_9,-1.2423
6783ebc2e89b75d66d952f41_copy4,lottery_1,-36.2565
6783ebc2e89b75d66d952f41_copy4,lottery_4,-340.8671
6783ebc2e89b75d66d952f41_copy4,lottery_13,-2.8592
6783ebc2e89b75d66d952f41_copy4,lottery_2,-28.2968
6783ebc2e89b75d66d952f41_copy4,lottery_3,2.0711
6783ebc2e89b75d66d952f41_copy4,lottery_7,140.378
6783ebc2e89b75d66d952f41_copy4,lottery_9,-93.2616
6783ebc2e89b75d66d952f41_copy4,lottery_5,-35.2863
6783ebc2e89b75d66d952f41_copy4,lottery_14,-2.463
6783ebc2e89b75d66d952f41_copy4,lottery_8,-279.3117
6783ebc2e89b75d66d952f41_copy4,lottery_12,-13.2619
6783ebc2e89b75d66d952f41_copy4,lottery_6,-159.3207
6783ebc2e89b75d66d952f41_copy4,lottery_10,-21.7257
6783ebc2e89b75d66d952f41_copy4,lottery_11,-5.1295
69793552fb8b0de1941cb6dd_copy4,lottery_3,43.0574
69793552fb8b0de1941cb6dd_copy4,lottery_7,969.9388
69793552fb8b0de1941cb6dd_copy4,lottery_5,388.5203
69793552fb8b0de1941cb6dd_copy4,lottery_13,47.8684
69793552fb8b0de1941cb6dd_copy4,lottery_8,771.522
69793552fb8b0de1941cb6dd_copy4,lottery_9,847.4214
69793552fb8b0de1941cb6dd_copy4,lottery_6,301.8515
69793552fb8b0de1941cb6dd_copy4,lottery_2,59.6662
69793552fb8b0de1941cb6dd_copy4,lottery_4,515.7965
69793552fb8b0de1941cb6dd_copy4,lottery_1,39.9431
69793552fb8b0de1941cb6dd_copy4,lottery_11,41.2758
69793552fb8b0de1941cb6dd_copy4,lottery_12,35.4438
69793552fb8b0de1941cb6dd_copy4,lottery_14,40.6316
69793552fb8b0de1941cb6dd_copy4,lottery_10,39.5696
6978c9de12be2c3293c32576_copy4,lottery_3,13.0897
6978c9de12be2c3293c32576_copy4,lottery_13,35.7258
6978c9de12be2c3293c32576_copy4,lottery_5,-290.1106
6978c9de12be2c3293c32576_copy4,lottery_8,-102.2159
6978c9de12be2c3293c32576_copy4,lottery_2,-25.4155
6978c9de12be2c3293c32576_copy4,lottery_6,-181.3569
6978c9de12be2c3293c32576_copy4,lottery_12,-18.4236
6978c9de12be2c3293c32576_copy4,lottery_9,-235.2056
6978c9de12be2c3293c32576_copy4,lottery_11,-13.0885
6978c9de12be2c3293c32576_copy4,lottery_1,-27.2035
6978c9de12be2c3293c32576_copy4,lottery_7,-72.3186
6978c9de12be2c3293c32576_copy4,lottery_4,-222.2966
6978c9de12be2c3293c32576_copy4,lottery_14,-16.8983
6978c9de12be2c3293c32576_copy4,lottery_10,-12.3226
5cf510ccb0bafb00161ffd56_copy4,lottery_2,45.6894
5cf510ccb0bafb00161ffd56_copy4,lottery_12,-20.1096
5cf510ccb0bafb00161ffd56_copy4,lottery_14,19.5728
5cf510ccb0bafb00161ffd56_copy4,lottery_10,6.43
5cf510ccb0bafb00161ffd56_copy4,lottery_9,-41.4248
5cf510ccb0bafb00161ffd56_copy4,lottery_1,22.0953
5cf510ccb0bafb00161ffd56_copy4,lottery_7,80.1301
5cf510ccb0bafb00161ffd56_copy4,lottery_5,205.0556
5cf510ccb0bafb00161ffd56_copy4,lottery_13,15.6067
5cf510ccb0bafb00161ffd56_copy4,lottery_3,19.69
5cf510ccb0bafb00161ffd56_copy4,lottery_11,21.7658
5cf510ccb0bafb00161ffd56_copy4,lottery_6,-182.2255
5cf510ccb0bafb00161ffd56_copy4,lottery_8,309.0321
5cf510ccb0bafb00161ffd56_copy4,lottery_4,-272.071
67665f7b0329bd3e30515ad2_copy4,lottery_1,30.1982
67665f7b0329bd3e30515ad2_copy4,lottery_12,25.2484
67665f7b0329bd3e30515ad2_copy4,lottery_3,33.7918
67665f7b0329bd3e30515ad2_copy4,lottery_7,357.384
67665f7b0329bd3e30515ad2_copy4,lottery_4,395.2456
67665f7b0329bd3e30515ad2_copy4,lottery_10,-7.8015
67665f7b0329bd3e30515ad2_copy4,lottery_8,276.0809
67665f7b0329bd3e30515ad2_copy4,lottery_6,81.5542
67665f7b0329bd3e30515ad2_copy4,lottery_5,216.6533
67665f7b0329bd3e30515ad2_copy4,lottery_13,14.0492
67665f7b0329bd3e30515ad2_copy4,lottery_14,23.827
67665f7b0329bd3e30515ad2_copy4,lottery_9,463.0464
67665f7b0329bd3e30515ad2_copy4,lottery_11,23.1451
67665f7b0329bd3e30515ad2_copy4,lottery_2,26.1863
641362db1483990abb1a4c9a_copy4,lottery_2,11.5169
641362db1483990abb1a4c9a_copy4,lottery_10,10.561
641362db1483990abb1a4c9a_copy4,lottery_11,6.6326
641362db1483990abb1a4c9a_copy4,lottery_6,65.5182
641362db1483990abb1a4c9a_copy4,lottery_12,12.4274
641362db1483990abb1a4c9a_copy4,lottery_3,10.8721
641362db1483990abb1a4c9a_copy4,lottery_4,76.2541
641362db1483990abb1a4c9a_copy4,lottery_1,7.6393
641362db1483990abb1a4c9a_copy4,lottery_8,-69.5758
641362db1483990abb1a4c9a_copy4,lottery_13,10.0771
641362db1483990abb1a4c9a_copy4,lottery_5,22.0136
641362db1483990abb1a4c9a_copy4,lottery_9,74.376
641362db1483990abb1a4c9a_copy4,lottery_14,7.6973
641362db1483990abb1a4c9a_copy4,lottery_7,90.721
5be1fe1eca095c0001ba077a_copy4,lottery_3,-18.7299
5be1fe1eca095c0001ba077a_copy4,lottery_10,-5.3488
5be1fe1eca095c0001ba077a_copy4,lottery_1,-10.0418
5be1fe1eca095c0001ba077a_copy4,lottery_6,28.0381
5be1fe1eca095c0001ba077a_copy4,lottery_4,-507.9679
5be1fe1eca095c0001ba077a_copy4,lottery_7,-298.2123
5be1fe1eca095c0001ba077a_copy4,lottery_9,-494.326
5be1fe1eca095c0001ba077a_copy4,lottery_14,-30.3947
5be1fe1eca095c0001ba077a_copy4,lottery_5,-616.4681
5be1fe1eca095c0001ba077a_copy4,lottery_11,34.492
5be1fe1eca095c0001ba077a_copy4,lottery_13,32.479
5be1fe1eca095c0001ba077a_copy4,lottery_12,-26.9616
5be1fe1eca095c0001ba077a_copy4,lottery_2,-8.8299
5be1fe1eca095c0001ba077a_copy4,lottery_8,-400.4414
5c8b065abd96ce0001947d1b_copy4,lottery_2,20.9534
5c8b065abd96ce0001947d1b_copy4,lottery_7,213.4997
5c8b065abd96ce0001947d1b_copy4,lottery_5,89.6383
5c8b065abd96ce0001947d1b_copy4,lottery_9,239.2242
5c8b065abd96ce0001947d1b_copy4,lottery_6,66.3139
5c8b065abd96ce0001947d1b_copy4,lottery_4,139.6447
5c8b065abd96ce0001947d1b_copy4,lottery_11,1.6662
5c8b065abd96ce0001947d1b_copy4,lottery_1,7.5617
5c8b065abd96ce0001947d1b_copy4,lottery_14,8.0618
5c8b065abd96ce0001947d1b_copy4,lottery_10,12.5999
5c8b065abd96ce0001947d1b_copy4,lottery_3,9.5557
5c8b065abd96ce0001947d1b_copy4,lottery_13,13.5543
5c8b065abd96ce0001947d1b_copy4,lottery_12,12.9419
5c8b065abd96ce0001947d1b_copy4,lottery_8,551.0296
5c5cad3e4ee81200018eafe2_copy4,lottery_3,10.9155
5c5cad3e4ee81200018eafe2_copy4,lottery_5,-64.4777
5c5cad3e4ee81200018eafe2_copy4,lottery_7,42.2477
5c5cad3e4ee81200018eafe2_copy4,lottery_1,-7.2859
5c5cad3e4ee81200018eafe2_copy4,lottery_10,-14.4849
5c5cad3e4ee81200018eafe2_copy4,lottery_12,-7.9299
5c5cad3e4ee81200018eafe2_copy4,lottery_2,18.9293
5c5cad3e4ee81200018eafe2_copy4,lottery_11,-15.5634
5c5cad3e4ee81200018eafe2_copy4,lottery_4,125.0985
5c5cad3e4ee81200018eafe2_copy4,lottery_6,138.2654
5c5cad3e4ee81200018eafe2_copy4,lottery_14,20.7294
5c5cad3e4ee81200018eafe2_copy4,lottery_13,-14.647
5c5cad3e4ee81200018eafe2_copy4,lottery_8,302.3114
5c5cad3e4ee81200018eafe2_copy4,lottery_9,264.7423
66fad26e4b07f6149ceb136d_copy4,lottery_3,-24.9086
66fad26e4b07f6149ceb136d_copy4,lottery_9,-283.5276
66fad26e4b07f6149ceb136d_copy4,lottery_14,-8.3174
66fad26e4b07f6149ceb136d_copy4,lottery_12,-10.3113
66fad26e4b07f6149ceb136d_copy4,lottery_13,-9.4248
66fad26e4b07f6149ceb136d_copy4,lottery_7,-30.6348
66fad26e4b07f6149ceb136d_copy4,lottery_5,-188.3972
66fad26e4b07f6149ceb136d_copy4,lottery_6,-48.5792
66fad26e4b07f6149ceb136d_copy4,lottery_1,15.819
66fad26e4b07f6149ceb136d_copy4,lottery_2,-9.6799
66fad26e4b07f6149ceb136d_copy4,lottery_11,-1.8192
66fad26e4b07f6149ceb136d_copy4,lottery_8,-480.4338
66fad26e4b07f6149ceb136d_copy4,lottery_10,2.6458
66fad26e4b07f6149ceb136d_copy4,lottery_4,-170.6457
5e70bd5480f43a0009625d4c_copy4,lottery_3,-1.9733
5e70bd5480f43a0009625d4c_copy4,lottery_7,155.1569
5e70bd5480f43a0009625d4c_copy4,lottery_4,56.0703
5e70bd5480f43a0009625d4c_copy4,lottery_2,0.1713
5e70bd5480f43a0009625d4c_copy4,lottery_1,20.473
5e70bd5480f43a0009625d4c_copy4,lottery_8,-5.7779
5e70bd5480f43a0009625d4c_copy4,lottery_6,24.4584
5e70bd5480f43a0009625d4c_copy4,lottery_14,25.9001
5e70bd5480f43a0009625d4c_copy4,lottery_10,12.1282
5e70bd5480f43a0009625d4c_copy4,lottery_13,4.4204
5e70bd5480f43a0009625d4c_copy4,lottery_5,161.7014
5e70bd5480f43a0009625d4c_copy4,lottery_11,5.0629
5e70bd5480f43a0009625d4c_copy4,lottery_9,-36.5865
5e70bd5480f43a0009625d4c_copy4,lottery_12,10.2069
682b3f63d0e2c4eff64fe664_copy4,lottery_3,-0.1818
682b3f63d0e2c4eff64fe664_copy4,lottery_9,186.9783
682b3f63d0e2c4eff64fe664_copy4,lottery_10,-3.9861
682b3f63d0e2c4eff64fe664_copy4,lottery_6,247.6387
682b3f63d0e2c4eff64fe664_copy4,lottery_5,332.2841
682b3f63d0e2c4eff64fe664_copy4,lottery_8,436.5302
682b3f63d0e2c4eff64fe664_copy4,lottery_7,393.0983
682b3f63d0e2c4eff64fe664_copy4,lottery_11,-3.1406
682b3f63d0e2c4eff64fe664_copy4,lottery_14,-8.8062
682b3f63d0e2c4eff64fe664_copy4,lottery_1,2.5873
682b3f63d0e2c4eff64fe664_copy4,lottery_2,-5.0389
682b3f63d0e2c4eff64fe664_copy4,lottery_12,-13.053
682b3f63d0e2c4eff64fe664_copy4,lottery_13,-23.4535
682b3f63d0e2c4eff64fe664_copy4,lottery_4,519.3509
68123a73ba06c472ccd5edb8_copy4,lottery_2,-1.7126
68123a73ba06c472ccd5edb8_copy4,lottery_4,226.1734
68123a73ba06c472ccd5edb8_copy4,lottery_3,16.43
68123a73ba06c472ccd5edb8_copy4,lottery_13,13.4514
68123a73ba06c472ccd5edb8_copy4,lottery_6,153.1832
68123a73ba06c472ccd5edb8_copy4,lottery_1,18.4786
68123a73ba06c472ccd5edb8_copy4,lottery_12,12.2426
68123a73ba06c472ccd5edb8_copy4,lottery_7,173.1223
68123a73ba06c472ccd5edb8_copy4,lottery_11,-5.2046
68123a73ba06c472ccd5edb8_copy4,lottery_5,99.5271
68123a73ba06c472ccd5edb8_copy4,lottery_8,326.2871
68123a73ba06c472ccd5edb8_copy4,lottery_9,263.1785
68123a73ba06c472ccd5edb8_copy4,lottery_14,20.1373
68123a73ba06c472ccd5edb8_copy4,lottery_10,-7.2542
5b673490e89b0d0001a885e7_copy4,lottery_2,61.971
5b673490e89b0d0001a885e7_copy4,lottery_9,769.9835
5b673490e89b0d0001a885e7_copy4,lottery_10,43.378
5b673490e89b0d0001a885e7_copy4,lottery_13,42.1097
5b673490e89b0d0001a885e7_copy4,lottery_4,466.2143
5b673490e89b0d0001a885e7_copy4,lottery_1,45.489
5b673490e89b0d0001a885e7_copy4,lottery_3,44.9374
5b673490e89b0d0001a885e7_copy4,lottery_14,43.1509
5b673490e89b0d0001a885e7_copy4,lottery_7,793.9894
5b673490e89b0d0001a885e7_copy4,lottery_6,389.7217
5b673490e89b0d0001a885e7_copy4,lottery_8,783.4247
5b673490e89b0d0001a885e7_copy4,lottery_12,33.5346
5b673490e89b0d0001a885e7_copy4,lottery_5,409.1657
5b673490e89b0d0001a885e7_copy4,lottery_11,36.7856
629f6b8c65fcae219e245284_copy5,lottery_3,-1.0943
629f6b8c65fcae219e245284_copy5,lottery_2,-10.0303
629f6b8c65fcae219e245284_copy5,lottery_7,418.766
629f6b8c65fcae219e245284_copy5,lottery_8,-609.5318
629f6b8c65fcae219e245284_copy5,lottery_11,-13.3239
629f6b8c65fcae219e245284_copy5,lottery_9,-452.2198
629f6b8c65fcae219e245284_copy5,lottery_4,-276.9409
629f6b8c65fcae219e245284_copy5,lottery_6,285.7256
629f6b8c65fcae219e245284_copy5,lottery_12,-20.0224
629f6b8c65fcae219e245284_copy5,lottery_5,-108.9104
629f6b8c65fcae219e245284_copy5,lottery_1,-21.1309
629f6b8c65fcae219e245284_copy5,lottery_14,-22.448
629f6b8c65fcae219e245284_copy5,lottery_13,-41.5923
629f6b8c65fcae219e245284_copy5,lottery_10,32.291
631610af8e747093cd90e00d_copy5,lottery_2,17.8499
631610af8e747093cd90e00d_copy5,lottery_14,4.8781
631610af8e747093cd90e00d_copy5,lottery_12,8.1846
631610af8e747093cd90e00d_copy5,lottery_5,43.1498
631610af8e747093cd90e00d_copy5,lottery_6,44.8822
631610af8e747093cd90e00d_copy5,lottery_3,1.0807
631610af8e747093cd90e00d_copy5,lottery_13,-1.567
631610af8e747093cd90e00d_copy5,lottery_9,18.3242
631610af8e747093cd90e00d_copy5,lottery_10,-11.4807
631610af8e747093cd90e00d_copy5,lottery_11,-4.8053
631610af8e747093cd90e00d_copy5,lottery_1,3.9895
631610af8e747093cd90e00d_copy5,lottery_8,-200.6006
631610af8e747093cd90e00d_copy5,lottery_7,266.3847
631610af8e747093cd90e00d_copy5,lottery_4,25.6087
61166b2cec63d8ea49e36aac_copy5,lottery_3,-2.6146
61166b2cec63d8ea49e36aac_copy5,lottery_14,-0.1437
61166b2cec63d8ea49e36aac_copy5,lottery_2,-3.8616
61166b2cec63d8ea49e36aac_copy5,lottery_11,-6.1181
61166b2cec63d8ea49e36aac_copy5,lottery_9,-32.9693
61166b2cec63d8ea49e36aac_copy5,lottery_7,-159.0323
61166b2cec63d8ea49e36aac_copy5,lottery_4,1.388
61166b2cec63d8ea49e36aac_copy5,lottery_1,-1.2253
61166b2cec63d8ea49e36aac_copy5,lottery_5,-33.6516
61166b2cec63d8ea49e36aac_copy5,lottery_6,-154.4887
