session_code,participant_code,participant_label,participant_id_in_session,round_number,lottery_id,lottery_stake,lottery_name,selected_lottery_name,selected_round,selected_option,selected_choice,selected_amount,cutoff_index,cutoff_amount,fine_cutoff_index,fine_cutoff_amount,fine_selected_choice,fine_selected_amount,num_failed_attempts,failed_too_many_1,failed_too_many_2,failed_too_many_3,quiz1,quiz2,quiz3,quiz4,quiz5,quiz6,quiz7,quiz8,participant_time_started_utc,session2_start,session2_start_readable,session3_start,session3_start_readable,realized_period1_label,realized_period1_probability,realized_period1_abs_prob,realized_period2_label,realized_period2_probability,realized_period2_abs_prob,realized_period3_label,realized_period3_probability,realized_period3_abs_prob,final_outcome_label,final_payoff,chf_1,chf_2,chf_3,chf_4,chf_5,chf_6,chf_7,chf_8,chf_9,chf_10,chf_11,chf_12,chf_13,chf_14,chf_15,chf_16,chf_17,chf_18,chf_19,chf_20
yedk7nh8,qy0y554j,5d352f8bb02857001963539a,25,15,lottery_13,lo,Fig,Fig,8,Safe option,12,5,11,1,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:10:53.472756,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£5,0.8,0.8,+£0,0.8,0.64,-£45,0.5,0.32,-£45,-3,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,qy0y554j,5d352f8bb02857001963539a,25,16,lottery_13,lo,Fig,Fig,8,Safe option,11,1,10,-4,,,,,0,0,0,0,,,,,,Very complicated,I paid attention throughout the entire study.,"Bachelor's degree or equivalent (e.g., BA, BSc, HND, HNC, foundation degree)",2026-02-14 10:10:53.472756,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£5,0.8,0.8,+£0,0.8,0.64,-£45,0.5,0.32,-£45,-3,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,silix0fx,5e70bd5480f43a0009625d4c,26,1,lottery_3,lo,Orange,Pomegranate,9,Safe option,11,4,10,-2,,,,,1,0,0,0,Yes,No,Yes,Yes,No,,,,2026-02-14 10:11:30.140729,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",-£1,0.3,0.3,-£1,1,0.3,+£47,0.4,0.12,+£47,18,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,silix0fx,5e70bd5480f43a0009625d4c,26,2,lottery_7,hi,Dragonfruit,Pomegranate,9,Safe option,11,36,10,-61,5,20,6,36,0,0,0,0,,,,,,,,,2026-02-14 10:11:30.140729,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",-£1,0.3,0.3,-£1,1,0.3,+£47,0.4,0.12,+£47,18,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,silix0fx,5e70bd5480f43a0009625d4c,26,3,lottery_4,hi,Pineapple,Pomegranate,9,Safe option,13,60,12,-2,4,39,5,50,0,0,0,0,,,,,,,,,2026-02-14 10:11:30.140729,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",-£1,0.3,0.3,-£1,1,0.3,+£47,0.4,0.12,+£47,18,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,silix0fx,5e70bd5480f43a0009625d4c,26,4,lottery_2,lo,Banana,Pomegranate,9,Safe option,10,5,9,0,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:11:30.140729,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",-£1,0.3,0.3,-£1,1,0.3,+£47,0.4,0.12,+£47,18,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,silix0fx,5e70bd5480f43a0009625d4c,26,5,lottery_1,lo,Apple,Pomegranate,9,Safe option,15,20,14,16,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:11:30.140729,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",-£1,0.3,0.3,-£1,1,0.3,+£47,0.4,0.12,+£47,18,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,silix0fx,5e70bd5480f43a0009625d4c,26,6,lottery_8,hi,Plum,Pomegranate,9,Safe option,14,101,13,-8,0,-8,1,10,0,0,0,0,,,,,,,,,2026-02-14 10:11:30.140729,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",-£1,0.3,0.3,-£1,1,0.3,+£47,0.4,0.12,+£47,18,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,silix0fx,5e70bd5480f43a0009625d4c,26,7,lottery_6,hi,Coconut,Pomegranate,9,Safe option,15,56,14,0,3,28,4,37,0,0,0,0,,,,,,,,,2026-02-14 10:11:30.140729,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",-£1,0.3,0.3,-£1,1,0.3,+£47,0.4,0.12,+£47,18,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,silix0fx,5e70bd5480f43a0009625d4c,26,8,lottery_14,lo,Papaya,Pomegranate,9,Safe option,16,27,15,22,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:11:30.140729,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",-£1,0.3,0.3,-£1,1,0.3,+£47,0.4,0.12,+£47,18,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,silix0fx,5e70bd5480f43a0009625d4c,26,9,lottery_10,lo,Pomegranate,Pomegranate,9,Safe option,14,18,13,13,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:11:30.140729,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",-£1,0.3,0.3,-£1,1,0.3,+£47,0.4,0.12,+£47,18,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,silix0fx,5e70bd5480f43a0009625d4c,26,10,lottery_13,lo,Fig,Pomegranate,9,Safe option,11,6,10,1,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:11:30.140729,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",-£1,0.3,0.3,-£1,1,0.3,+£47,0.4,0.12,+£47,18,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,silix0fx,5e70bd5480f43a0009625d4c,26,11,lottery_5,hi,Melon,Pomegranate,9,Safe option,15,103,14,44,5,93,6,103,0,0,0,0,,,,,,,,,2026-02-14 10:11:30.140729,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",-£1,0.3,0.3,-£1,1,0.3,+£47,0.4,0.12,+£47,18,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,silix0fx,5e70bd5480f43a0009625d4c,26,12,lottery_11,lo,Avocado,Pomegranate,9,Safe option,11,6,10,2,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:11:30.140729,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",-£1,0.3,0.3,-£1,1,0.3,+£47,0.4,0.12,+£47,18,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,silix0fx,5e70bd5480f43a0009625d4c,26,13,lottery_9,hi,Durian,Pomegranate,9,Safe option,9,21,8,-51,2,-27,3,-15,0,0,0,0,,,,,,,,,2026-02-14 10:11:30.140729,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",-£1,0.3,0.3,-£1,1,0.3,+£47,0.4,0.12,+£47,18,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,silix0fx,5e70bd5480f43a0009625d4c,26,14,lottery_12,lo,Raspberry,Pomegranate,9,Safe option,15,14,14,9,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:11:30.140729,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",-£1,0.3,0.3,-£1,1,0.3,+£47,0.4,0.12,+£47,18,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,silix0fx,5e70bd5480f43a0009625d4c,26,15,lottery_10,lo,Pomegranate,Pomegranate,9,Safe option,11,5,10,0,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:11:30.140729,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",-£1,0.3,0.3,-£1,1,0.3,+£47,0.4,0.12,+£47,18,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,silix0fx,5e70bd5480f43a0009625d4c,26,16,lottery_10,lo,Pomegranate,Pomegranate,9,Safe option,19,42,18,38,,,,,0,0,0,0,,,,,,A bit complicated,I paid attention throughout the entire study.,"Bachelor's degree or equivalent (e.g., BA, BSc, HND, HNC, foundation degree)",2026-02-14 10:11:30.140729,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",-£1,0.3,0.3,-£1,1,0.3,+£47,0.4,0.12,+£47,18,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option
yedk7nh8,zegdkwdx,682b3f63d0e2c4eff64fe664,27,1,lottery_3,lo,Orange,Apple,10,Safe option,11,4,10,-2,,,,,0,0,0,0,Yes,No,Yes,Yes,No,,,,2026-02-14 10:19:07.832161,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£26,0.5,0.5,-£29,1,0.5,+£39,0.5,0.25,+£39,1,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,zegdkwdx,682b3f63d0e2c4eff64fe664,27,2,lottery_9,hi,Durian,Apple,10,Safe option,12,240,11,167,2,191,3,204,0,0,0,0,,,,,,,,,2026-02-14 10:19:07.832161,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£26,0.5,0.5,-£29,1,0.5,+£39,0.5,0.25,+£39,1,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,zegdkwdx,682b3f63d0e2c4eff64fe664,27,3,lottery_10,lo,Pomegranate,Apple,10,Safe option,10,-1,9,-5,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:19:07.832161,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£26,0.5,0.5,-£29,1,0.5,+£39,0.5,0.25,+£39,1,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,zegdkwdx,682b3f63d0e2c4eff64fe664,27,4,lottery_6,hi,Coconut,Apple,10,Safe option,18,223,17,168,5,214,6,223,0,0,0,0,,,,,,,,,2026-02-14 10:19:07.832161,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£26,0.5,0.5,-£29,1,0.5,+£39,0.5,0.25,+£39,1,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option
yedk7nh8,zegdkwdx,682b3f63d0e2c4eff64fe664,27,5,lottery_5,hi,Melon,Apple,10,Safe option,20,395,19,337,5,385,6,395,0,0,0,0,,,,,,,,,2026-02-14 10:19:07.832161,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£26,0.5,0.5,-£29,1,0.5,+£39,0.5,0.25,+£39,1,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option
yedk7nh8,zegdkwdx,682b3f63d0e2c4eff64fe664,27,6,lottery_8,hi,Plum,Apple,10,Safe option,17,428,16,319,3,374,4,392,0,0,0,0,,,,,,,,,2026-02-14 10:19:07.832161,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£26,0.5,0.5,-£29,1,0.5,+£39,0.5,0.25,+£39,1,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,zegdkwdx,682b3f63d0e2c4eff64fe664,27,7,lottery_7,hi,Dragonfruit,Apple,10,Safe option,15,422,14,326,5,406,6,422,0,0,0,0,,,,,,,,,2026-02-14 10:19:07.832161,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£26,0.5,0.5,-£29,1,0.5,+£39,0.5,0.25,+£39,1,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,zegdkwdx,682b3f63d0e2c4eff64fe664,27,8,lottery_11,lo,Avocado,Apple,10,Safe option,9,-2,8,-6,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:19:07.832161,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£26,0.5,0.5,-£29,1,0.5,+£39,0.5,0.25,+£39,1,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,zegdkwdx,682b3f63d0e2c4eff64fe664,27,9,lottery_14,lo,Papaya,Apple,10,Safe option,9,-4,8,-8,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:19:07.832161,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£26,0.5,0.5,-£29,1,0.5,+£39,0.5,0.25,+£39,1,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,zegdkwdx,682b3f63d0e2c4eff64fe664,27,10,lottery_1,lo,Apple,Apple,10,Safe option,11,1,10,-3,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:19:07.832161,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£26,0.5,0.5,-£29,1,0.5,+£39,0.5,0.25,+£39,1,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,zegdkwdx,682b3f63d0e2c4eff64fe664,27,11,lottery_2,lo,Banana,Apple,10,Safe option,8,-6,7,-12,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:19:07.832161,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£26,0.5,0.5,-£29,1,0.5,+£39,0.5,0.25,+£39,1,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,zegdkwdx,682b3f63d0e2c4eff64fe664,27,12,lottery_12,lo,Raspberry,Apple,10,Safe option,9,-13,8,-18,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:19:07.832161,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£26,0.5,0.5,-£29,1,0.5,+£39,0.5,0.25,+£39,1,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,zegdkwdx,682b3f63d0e2c4eff64fe664,27,13,lottery_13,lo,Fig,Apple,10,Safe option,6,-17,5,-22,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:19:07.832161,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£26,0.5,0.5,-£29,1,0.5,+£39,0.5,0.25,+£39,1,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,zegdkwdx,682b3f63d0e2c4eff64fe664,27,14,lottery_4,hi,Pineapple,Apple,10,Safe option,20,495,19,433,5,485,6,495,0,0,0,0,,,,,,,,,2026-02-14 10:19:07.832161,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£26,0.5,0.5,-£29,1,0.5,+£39,0.5,0.25,+£39,1,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option
yedk7nh8,zegdkwdx,682b3f63d0e2c4eff64fe664,27,15,lottery_1,lo,Apple,Apple,10,Safe option,20,10,19,6,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:19:07.832161,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£26,0.5,0.5,-£29,1,0.5,+£39,0.5,0.25,+£39,1,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option
yedk7nh8,zegdkwdx,682b3f63d0e2c4eff64fe664,27,16,lottery_1,lo,Apple,Apple,10,Safe option,20,39,19,35,,,,,0,0,0,0,,,,,,Not complicated at all,I paid attention throughout the entire study.,"Bachelor's degree or equivalent (e.g., BA, BSc, HND, HNC, foundation degree)",2026-02-14 10:19:07.832161,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£26,0.5,0.5,-£29,1,0.5,+£39,0.5,0.25,+£39,1,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option
yedk7nh8,igdde3o0,68123a73ba06c472ccd5edb8,28,1,lottery_2,lo,Banana,Pineapple,2,Safe option,9,0,8,-6,,,,,0,0,0,0,Yes,No,Yes,Yes,No,,,,2026-02-14 10:24:49.824045,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,309,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,igdde3o0,68123a73ba06c472ccd5edb8,28,2,lottery_4,hi,Pineapple,Pineapple,2,Safe option,17,309,16,247,3,278,4,288,0,0,0,0,,,,,,,,,2026-02-14 10:24:49.824045,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,309,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,igdde3o0,68123a73ba06c472ccd5edb8,28,3,lottery_3,lo,Orange,Pineapple,2,Safe option,14,19,13,14,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:24:49.824045,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,309,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,igdde3o0,68123a73ba06c472ccd5edb8,28,4,lottery_13,lo,Fig,Pineapple,2,Safe option,13,15,12,10,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:24:49.824045,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,309,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,igdde3o0,68123a73ba06c472ccd5edb8,28,5,lottery_6,hi,Coconut,Pineapple,2,Safe option,17,168,16,112,2,131,3,140,0,0,0,0,,,,,,,,,2026-02-14 10:24:49.824045,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,309,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,igdde3o0,68123a73ba06c472ccd5edb8,28,6,lottery_1,lo,Apple,Pineapple,2,Safe option,15,20,14,16,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:24:49.824045,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,309,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,igdde3o0,68123a73ba06c472ccd5edb8,28,7,lottery_12,lo,Raspberry,Pineapple,2,Safe option,15,14,14,9,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:24:49.824045,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,309,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,igdde3o0,68123a73ba06c472ccd5edb8,28,8,lottery_7,hi,Dragonfruit,Pineapple,2,Safe option,12,132,11,36,3,84,4,100,0,0,0,0,,,,,,,,,2026-02-14 10:24:49.824045,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,309,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,igdde3o0,68123a73ba06c472ccd5edb8,28,9,lottery_11,lo,Avocado,Pineapple,2,Safe option,8,-6,7,-10,,,,,0,0,0,0,,,,,,,,,2026-02-14 10:24:49.824045,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,309,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,igdde3o0,68123a73ba06c472ccd5edb8,28,10,lottery_5,hi,Melon,Pineapple,2,Safe option,17,220,16,161,3,190,4,200,0,0,0,0,,,,,,,,,2026-02-14 10:24:49.824045,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,309,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,igdde3o0,68123a73ba06c472ccd5edb8,28,11,lottery_8,hi,Plum,Pineapple,2,Safe option,17,428,16,319,1,337,2,355,0,0,0,0,,,,,,,,,2026-02-14 10:24:49.824045,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,309,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option
